Date,단기채로그,중기채로그,ksp로그,iau로그,dbc로그,vnq로그,nsd로그,상승,코스피
2006-04-14,5.523615318558939e-05,-0.000630815340764812,0.019025108827867676,0.0,0.0,0.0,0.0,0,1432.719970703125
2006-04-17,0.0004046497061569454,0.0006764330334920743,-0.007067440352286347,0.02564034413504368,0.010720716076703773,-0.0028269135191303363,0.01852994095366789,0,1422.6300048828125
2006-04-18,0.00012357864748224756,0.00023608802644936588,0.0030670638190697375,0.01249706511711679,0.0129488921432932,0.024089457478158494,0.017279618902739102,0,1427.0
2006-04-19,0.00012293147388930947,0.0014173957212015864,0.007567625195390448,0.02799166883304549,0.009699463580021384,0.012210187449265941,0.00022824980790714378,0,1437.8399658203125
2006-04-20,0.00015796352554531268,0.00015978527135374065,-0.0025696074492946863,-0.043432819433494974,-0.011650631744022366,0.001061183695519663,-0.036037809664314135,0,1434.1500244140625
2006-04-21,0.00021405960858977835,0.0012279595913522456,0.011894280976800786,0.036507996389905095,0.02087433456139909,0.00015210798625231448,-0.0249293350100106,0,1451.31005859375
2006-04-24,0.00038577879941747995,0.0011959542900541464,-0.01413510719122435,-0.025917256794209642,-0.020093426732145314,-0.005165570549666931,-0.03708745746168107,0,1430.93994140625
2006-04-25,9.149919017481523e-05,-0.0003814537065114365,0.0001468039165075652,0.01973908942069258,0.0031177917710953906,-0.007643799191500822,-0.024219942101147307,0,1431.1500244140625
2006-04-26,0.00013432119188294678,0.0009128840882137723,0.013926227851038142,0.013730175590850546,-0.0038986996003491647,-0.003073630691505791,0.0020625264706510826,0,1451.219970703125
2006-04-27,0.00012182517005498994,0.00013605894625356996,0.0009023219510195801,-0.012459745566474556,-0.01574834917988177,0.006291417192773263,-0.03859281976171003,0,1452.530029296875
2006-04-28,0.00020619146945577427,0.001708761824110283,-0.022840184812917386,0.03385923000113911,0.016529257009135545,0.0036645087984576996,0.0016042739260533345,0,1419.72998046875
2006-05-01,0.0,0.0,0.0,0.0006134524877516867,0.010869723914768592,-0.012113473632920257,-0.059172433120497026,0,1419.72998046875
2006-05-02,0.00047577814045496325,0.0003644308465258206,0.01062847845467374,0.02228889374177756,0.011516456252994356,-0.010234436945042447,0.01631110114376133,0,1434.9000244140625
2006-05-03,6.411079882262527e-05,-0.00037787982574677415,0.0001881623274799793,-0.0010501792743986549,-0.018101768883898917,0.0018684868788270137,-0.006997896457098474,0,1435.1700439453125
2006-05-04,0.0001857665222075866,0.0011719336007249836,0.004067870011184027,0.01430720636743077,-0.012121397245154597,0.01405769376768351,-0.002531271397271162,0,1441.02001953125
2006-05-05,0.0,0.0,0.0,0.006930637826285224,0.010954777732385956,0.012802939754844367,0.03459579026772586,0,1441.02001953125
2006-05-08,0.0005126976785767567,0.0005365887984929429,0.007749082887655412,-0.005451969973704784,-0.00272752557837741,0.004382549860904916,0.05091304600100033,0,1452.22998046875
2006-05-09,0.00012106679892376349,3.197716609903978e-05,-0.001233374333009074,0.02983991444679024,0.015486251744854851,-0.000452489311281834,-0.00882929072204286,0,1450.43994140625
